"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_EXOCYTIC_PROCESS",0.000198526493189891,0.0125823392965399,0.518848077743792,-0.59401099282689,-2.03499824866501,33,"c(""VTI1B"", ""SYT9"", ""PLA2G3"", ""SNX4"", ""SNAP25"", ""RAB10"", ""KCNB1"", ""SNAP29"", ""YKT6"", ""SCFD2"", ""VPS18"", ""EXOC3"", ""STXBP1"", ""RAB8A"", ""STX1A"", ""EXOC4"", ""PSEN1"", ""EXOC7"", ""UNC13C"", ""SYNJ1"")"
"GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",0.00109979926416283,0.0360778371681153,0.45505986738723,-0.647546179167403,-1.94449043513377,19,"c(""TMPRSS6"", ""DDR2"", ""ADAMTS15"", ""MMP15"", ""KLK7"", ""MMP3"", ""ADAM10"", ""MMP19"")"
"GOBP_EYE_PIGMENTATION",0.00123007563278077,0.0389802608290915,0.45505986738723,-0.945245745856578,-1.63659359786798,3,"c(""OCA2"", ""ATP6AP2"")"
"GOBP_GLAND_MORPHOGENESIS",0.000775922896457288,0.029501791445364,0.477270815362862,-0.526895749350546,-1.84709687403936,38,"c(""ESRP2"", ""LRP5"", ""CAPN1"", ""WNT4"", ""NFKB1"", ""TWSG1"", ""CYP7B1"", ""CAV1"", ""TNFAIP3"", ""FGL1"", ""BCL2"", ""PHB2"", ""PAX6"", ""LIMS2"", ""BTBD7"", ""FRS2"", ""CSMD1"")"
"GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY",0.000597228017186099,0.0245201540640934,0.477270815362862,-0.677507066613859,-1.97474871437096,17,"c(""GRIN2B"", ""GRM3"", ""SLC1A1"", ""GRIA4"", ""GRM1"", ""CDK5R1"", ""FRRS1L"", ""KCNB1"", ""GRIA1"", ""GRIK1"", ""GRIN1"", ""GRM8"", ""GRM4"", ""GRM7"", ""GRIA2"")"
"GOBP_HETEROCHROMATIN_ORGANIZATION",6.03120425996022e-05,0.00605718483215697,0.557332238758646,0.595782782803067,2.1232960958999,37,"c(""RIF1"", ""DNMT1"", ""LMNB1"", ""PPM1D"", ""POLE3"", ""CDK2"", ""BAZ1A"", ""RB1"", ""SIRT6"", ""DNMT3A"", ""MORC2"", ""HAT1"", ""DOT1L"", ""CTR9"", ""KMT2D"", ""SMARCA5"", ""AXIN1"", ""EZH1"", ""CTBP1"", ""L3MBTL3"", ""PHF2"")"
"GOBP_HISTONE_H3_ACETYLATION",1.0506783815096e-05,0.00236511326706712,0.593325476396405,0.577816845730034,2.13025752135841,45,"c(""POLE3"", ""JADE2"", ""KAT6B"", ""YEATS2"", ""BRPF1"", ""PIWIL2"", ""TAF6"", ""KMT2A"", ""PIH1D1"", ""ENY2"", ""BRCA1"", ""MCM3AP"", ""TAF5"", ""WDR5"", ""KAT7"", ""SUPT3H"", ""BRCA2"", ""SMAD4"", ""SF3B3"", ""TAF5L"", ""TAF7"", ""MAP3K7"")"
"GOBP_HISTONE_H3_K36_METHYLATION",0.000241394011686923,0.0141731467820899,0.518848077743792,0.862118509173467,1.97272259808743,7,"c(""PRDM9"", ""NSD1"", ""SETD2"", ""PAXIP1"")"
"GOBP_HISTONE_H3_K36_TRIMETHYLATION",0.00114136874402558,0.037145314218152,0.45505986738723,0.935752631180801,1.77696130035349,4,"c(""PRDM9"", ""SETD2"")"
"GOBP_HISTONE_H3_K4_METHYLATION",4.0413815643496e-07,0.000246768175076422,0.674962860011025,0.643992024522955,2.33812164641771,41,"c(""PRDM9"", ""DNMT1"", ""HCFC2"", ""PRMT6"", ""PAXIP1"", ""KMT2A"", ""PIH1D1"", ""CXXC1"", ""WDR61"", ""KDM6A"", ""NCOA6"", ""PAGR1"", ""BRCA1"", ""WDR5"", ""SNW1"", ""SETD4"", ""CTR9"", ""KMT2D"", ""SMAD4"", ""MEN1"", ""RTF1"", ""SETD1B"", ""KANSL2"", ""DPY30"", ""MCRS1"", ""BOD1L1"", ""KANSL1"", ""KANSL3"")"
"GOBP_HISTONE_H3_K9_METHYLATION",0.000118329543890477,0.00887879612088544,0.538434096309916,0.752389031773404,2.08875831064372,14,"c(""PRDM12"", ""PRDM9"", ""RIF1"", ""DNMT1"", ""PIH1D1"", ""BRCA1"", ""KDM4C"")"
"GOBP_HISTONE_H3_K9_MODIFICATION",4.80703116792574e-05,0.00541039645934814,0.557332238758646,0.679736703403108,2.13535428113691,22,"c(""PRDM12"", ""PRDM9"", ""RIF1"", ""DNMT1"", ""PIWIL2"", ""KMT2A"", ""PIH1D1"", ""BRCA1"", ""KDM4C"")"
"GOBP_HISTONE_H4_ACETYLATION",0.000823480619528101,0.0301070036793798,0.477270815362862,0.498046066704473,1.85962011294466,46,"c(""MSL3"", ""JADE2"", ""KMT2A"", ""PIH1D1"", ""RUVBL2"", ""BRCA1"", ""NAA40"", ""HAT1"", ""WDR5"", ""MSL2"", ""KAT7"", ""BRCA2"", ""MORF4L1"", ""CTBP1"", ""MBTD1"", ""TAF7"", ""KANSL2"", ""YEATS4"", ""MCRS1"", ""RUVBL1"", ""KANSL1"", ""KANSL3"", ""EPC1"", ""ING3"", ""DMAP1"")"
"GOBP_HISTONE_H4_K16_ACETYLATION",0.000805232015726818,0.0297984754932243,0.477270815362862,0.635332158292887,1.97259167608388,21,"c(""MSL3"", ""JADE2"", ""KMT2A"", ""PIH1D1"", ""BRCA1"", ""WDR5"", ""MSL2"", ""KAT7"", ""KANSL2"", ""MCRS1"", ""KANSL1"", ""KANSL3"")"
"GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS",1.331540875777e-11,2.17307470926806e-08,0.875325132024659,0.806945537177452,2.73195972733952,29,"c(""PRDM9"", ""CCNB1IP1"", ""MSH4"", ""REC8"", ""MSH5"", ""BRIP1"", ""CCNE1"", ""TEX15"", ""FANCD2"", ""SPATA22"", ""NDC1"", ""ZCWPW1"", ""SYCP2"", ""SYCP1"", ""TEX11"", ""MND1"", ""PSMC3IP"", ""MLH3"", ""DMC1"", ""TRIP13"", ""SYCE2"", ""MEI4"")"
"GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION",1.99776273761937e-12,4.34713171705974e-09,0.898671232061694,0.805767066294068,2.79029933744007,32,"c(""PRDM9"", ""CCNB1IP1"", ""MSH4"", ""REC8"", ""MSH5"", ""BRIP1"", ""CCNE1"", ""TEX15"", ""ESPL1"", ""FANCD2"", ""SPATA22"", ""NDC1"", ""ZCWPW1"", ""SYCP2"", ""SYCP1"", ""TEX11"", ""MND1"", ""PSMC3IP"", ""MLH3"", ""DMC1"", ""TRIP13"", ""PLK1"", ""SYCE2"", ""MEI4"")"
"GOBP_HOMOLOGOUS_RECOMBINATION",1.78099434502417e-13,5.8131655421589e-10,0.943632225232838,0.787046630744686,2.81435535947302,38,"c(""PRDM9"", ""CCNB1IP1"", ""MSH4"", ""TOPBP1"", ""REC8"", ""RAD51D"", ""TOP2B"", ""MSH5"", ""RAD21"", ""HSF2BP"", ""BRIP1"", ""RAD50"", ""FANCD2"", ""BARD1"", ""EME1"", ""SYCP1"", ""TEX11"", ""HFM1"", ""RBBP8"", ""BRCA1"", ""MND1"", ""ANKLE1"", ""PSMC3IP"", ""MLH3"", ""DMC1"", ""SLX4"", ""TRIP13"")"
"GOBP_IMMUNOGLOBULIN_PRODUCTION",0.000129956073733385,0.00942506339342134,0.518848077743792,0.559591930544653,2.00101301158748,38,"c(""MSH6"", ""ATAD5"", ""RIF1"", ""EXO1"", ""EXOSC6"", ""RBP4"", ""LIG4"", ""PAXIP1"", ""MSH2"", ""ERCC1"", ""MCM3AP"", ""CTNNBL1"", ""MSH3"")"
"GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE",3.08430465729791e-05,0.00402686816056815,0.557332238758646,0.687274916531074,2.15903514991203,22,"c(""MSH6"", ""ATAD5"", ""RIF1"", ""EXO1"", ""EXOSC6"", ""LIG4"", ""PAXIP1"", ""MSH2"", ""ERCC1"")"
"GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION",0.00161734162646682,0.0467168413167053,0.45505986738723,-0.635415952376742,-1.90806506389497,19,"c(""LHFPL5"", ""GRXCR1"", ""CDH23"", ""HES5"", ""MYO7A"", ""USH1C"", ""FGF20"", ""DLL1"", ""MYO6"", ""SOD1"", ""PAFAH1B1"", ""SEC24B"")"
"GOBP_INTERSTRAND_CROSS_LINK_REPAIR",5.69372474319535e-06,0.00176993500588473,0.610526878385931,0.777057722409613,2.28545717625517,17,"c(""RFWD3"", ""RAD51D"", ""EXO5"", ""FANCD2"", ""MCM8"", ""MCM9"", ""FAAP20"", ""ERCC1"", ""FAN1"", ""XRCC3"", ""SLX4"", ""RAD51"")"
"GOBP_INTRACELLULAR_PH_REDUCTION",0.000539087986158823,0.0233057375738066,0.477270815362862,-0.640474646438075,-1.97819363831648,21,"c(""ATP6AP2"", ""AVPR1A"", ""RAB7A"", ""TMEM9"", ""BCL2"", ""ATP6V1F"", ""ATP6V0B"", ""GPR89A"", ""CLN5"", ""CLCN3"", ""ATP6V1H"", ""RAB20"", ""CA7"", ""ATP6V1D"")"
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.000417090892338174,0.0195882686703856,0.49849310876659,-0.595499239039919,-1.96319728952023,30,"c(""EIF2AK3"", ""APAF1"", ""CHAC1"", ""DAB2IP"", ""TMBIM6"", ""SYVN1"", ""ATF4"", ""TXNDC12"", ""CREB3L1"", ""BCL2L1"", ""SERINC3"", ""BCL2"", ""PARK7"")"
"GOBP_KINETOCHORE_ORGANIZATION",6.87162533341532e-05,0.00659676032007871,0.538434096309916,0.810057635834416,2.11595471002541,11,"c(""CDT1"", ""SMC4"", ""SMC2"", ""KNTC1"", ""NDC80"", ""NUF2"", ""DLGAP5"", ""MIS12"")"
"GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT",5.42065622895423e-05,0.00591871109326557,0.557332238758646,-0.678357294580114,-2.15179178034364,24,"c(""CHMP1B"", ""LEPROTL1"", ""STAM2"", ""VPS28"", ""UBAP1"", ""CHMP2A"", ""VPS37B"", ""CHMP3"", ""BECN1"", ""PIK3R4"", ""VPS4B"", ""CHMP1A"", ""CHMP7"", ""CHMP2B"", ""CHMP4B"", ""VTA1"", ""TMEM50B"", ""VPS37A"")"
"GOBP_LONG_TERM_SYNAPTIC_POTENTIATION",0.00047223165544418,0.0214078350468028,0.49849310876659,-0.646034033435858,-2.03686140957983,23,"c(""DRD2"", ""PLK2"", ""CRHR2"", ""CALB1"", ""GRIN2B"", ""SLC1A1"", ""SQSTM1"", ""SNAP25"", ""PRRT1"", ""SYT12"", ""DRD1"")"
"GOBP_MALE_MEIOSIS_I",0.00130586021667741,0.0405935975927149,0.45505986738723,0.736242287172154,1.99021040795017,12,"c(""SYCP3"", ""REC8"", ""MYBL1"", ""HSF2BP"", ""FOXJ2"", ""DMC1"", ""TRIP13"", ""BRCA2"", ""DDX4"")"
"GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION",1.54085946863835e-05,0.00295845017978564,0.575610261071129,0.708702370142495,2.27471256661085,23,"c(""SYCP3"", ""REC8"", ""MYBL1"", ""HSF2BP"", ""TEX15"", ""KIF18A"", ""M1AP"", ""SYCP2"", ""FOXJ2"", ""TEX11"", ""MLH3"", ""DMC1"", ""TRIP13"", ""BRCA2"", ""FIGNL1"", ""DDX4"")"
"GOBP_MATURATION_OF_5_8S_RRNA",4.44566699911894e-06,0.00147923289155115,0.610526878385931,0.646493560564432,2.23874942171422,32,"c(""EXOSC10"", ""LAS1L"", ""C1D"", ""NOP14"", ""RCL1"", ""EXOSC7"", ""ERI1"", ""KRI1"", ""RRS1"", ""EXOSC2"", ""FTSJ3"", ""PES1"", ""EIF6"", ""RRP15"", ""ERI2"", ""EXOSC3"", ""WDR12"", ""URB1"", ""ABT1"", ""EXOSC4"", ""NOP9"", ""NOL9"")"
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",0.000135982286630316,0.00954507921637317,0.518848077743792,0.663306380118833,2.12900566152487,23,"c(""EXOSC10"", ""NOP14"", ""RCL1"", ""EXOSC7"", ""ERI1"", ""KRI1"", ""RRS1"", ""EXOSC2"", ""FTSJ3"", ""PES1"", ""ERI2"", ""EXOSC3"", ""WDR12"", ""URB1"", ""ABT1"", ""NOP9"", ""NOL9"")"
"GOBP_MATURATION_OF_SSU_RRNA",2.75993695596655e-07,0.000200187427206107,0.674962860011025,0.635455307018099,2.33090238912703,44,"c(""NOP14"", ""RCL1"", ""RIOK1"", ""TSR1"", ""MRPS11"", ""WDR3"", ""HEATR1"", ""KRI1"", ""RRS1"", ""TBL3"", ""WDR43"", ""RRP36"", ""WDR46"", ""BMS1"", ""NOB1"", ""TSR2"", ""NAT10"", ""DCAF13"", ""DHX37"", ""MPHOSPH10"", ""ERCC2"", ""NOL10"", ""LSM6"", ""UTP23"", ""RPS8"", ""ABT1"")"
"GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",8.66651676299613e-06,0.00224605920565352,0.593325476396405,0.669373471171833,2.29315917313141,30,"c(""NOP14"", ""RCL1"", ""TSR1"", ""MRPS11"", ""HEATR1"", ""KRI1"", ""RRS1"", ""TBL3"", ""WDR43"", ""RRP36"", ""WDR46"", ""BMS1"", ""TSR2"", ""DCAF13"", ""DHX37"", ""ERCC2"", ""NOL10"", ""UTP23"", ""RPS8"", ""ABT1"", ""NOP9"")"
"GOBP_MECHANORECEPTOR_DIFFERENTIATION",0.00132427264107565,0.0409708616158382,0.45505986738723,-0.577733573103795,-1.9020766213977,27,"c(""LHFPL5"", ""GRXCR1"", ""USH1G"", ""CDH23"", ""HES5"", ""MYO7A"", ""USH1C"", ""FGF20"", ""TRIP11"", ""DLL1"", ""GABRB2"", ""IFT20"", ""MYO6"", ""SOD1"", ""PAFAH1B1"", ""SEC24B"", ""IFT27"")"
"GOBP_MEIOTIC_CHROMOSOME_CONDENSATION",0.000380590932627284,0.0182345526366903,0.49849310876659,0.910417183915003,1.86158311898161,5,"c(""NCAPH2"", ""SMC4"", ""NCAPD2"", ""SMC2"", ""NCAPD3"")"
"GOBP_MEIOTIC_CHROMOSOME_SEPARATION",5.99954203586318e-05,0.00605718483215697,0.557332238758646,0.766989049818331,2.12929041270668,14,"c(""NCAPH2"", ""TOP2B"", ""ESPL1"", ""M1AP"", ""EME1"", ""TEX11"", ""HFM1"", ""ANKLE1"", ""SLX4"", ""RMI1"")"
"GOBP_MEMBRANE_BIOGENESIS",0.000364915281388451,0.0180467193704834,0.49849310876659,-0.623272053068639,-2.00369816771518,25,"c(""CHMP1B"", ""CHMP2A"", ""NRXN2"", ""NLGN4X"", ""CHMP3"", ""CAV1"", ""VPS4B"", ""CHMP1A"", ""CHMP7"", ""CHMP2B"", ""NLGN3"", ""TLCD2"", ""CHMP4B"", ""SPTBN1"")"
"GOBP_MEMBRANE_DOCKING",0.00138938297989694,0.0425816530176865,0.45505986738723,-0.513460560610201,-1.79999819245954,38,"c(""RAB7A"", ""VTI1B"", ""ATP2A2"", ""ATG14"", ""SNAP25"", ""RAB10"", ""KCNB1"", ""SNAP29"", ""STX5"", ""YKT6"", ""SCFD2"", ""ESYT3"", ""STX7"", ""VPS18"", ""EXOC3"", ""STXBP1"", ""RAB8A"", ""STX17"", ""STX1A"", ""EXOC4"", ""EXOC7"", ""UNC13C"", ""STX16"", ""CHP1"", ""AHCYL1"")"
"GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",0.000653657895124312,0.0261783971740583,0.477270815362862,-0.524837018322642,-1.90076624944429,45,"c(""ELOVL5"", ""CLN8"", ""B3GALT2"", ""ELOVL4"", ""PGAP3"", ""ABCA2"", ""DPM3"", ""FA2H"", ""PGAP2"", ""DEGS1"", ""GAL3ST3"", ""PGAP1"", ""ORMDL3"", ""GAL3ST1"", ""ELOVL7"", ""SGPP1"", ""SMPD1"", ""SMPD2"", ""CWH43"", ""B4GALT3"")"
"GOBP_MISMATCH_REPAIR",3.93214864772285e-09,5.13381327446695e-06,0.761460801445585,0.799311146996732,2.60020015093356,24,"c(""MSH6"", ""MSH4"", ""EXO1"", ""MSH5"", ""POLD3"", ""RPA2"", ""RNASEH2C"", ""RPA3"", ""RNASEH2B"", ""SETD2"", ""MCM8"", ""MCM9"", ""PMS1"", ""MSH2"", ""ERCC1"", ""MLH3"", ""MSH3"")"
"GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS",4.65883813923083e-05,0.00533559567945594,0.557332238758646,0.760487288742361,2.16908001297357,15,"c(""RRM2B"", ""TOP3A"", ""RRM1"", ""MGME1"", ""LIG3"", ""POLG2"", ""DNAJA3"", ""PARP1"", ""SSBP1"", ""DNA2"")"
"GOBP_MITOCHONDRIAL_DNA_REPLICATION",0.000588146482958835,0.0245201540640934,0.477270815362862,0.789582955387578,1.99723999362003,10,"c(""RRM2B"", ""RRM1"", ""MGME1"", ""LIG3"", ""POLG2"", ""DNAJA3"", ""SSBP1"", ""DNA2"", ""METTL4"", ""STOML2"")"
"GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE",0.000109181905650737,0.00869194487912211,0.538434096309916,0.71381105684983,2.13152550053328,18,"c(""RRM2B"", ""TOP3A"", ""RRM1"", ""MGME1"", ""LIG3"", ""POLG2"", ""DNAJA3"", ""PARP1"", ""SSBP1"", ""DNA2"")"
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",0.000127034843791096,0.00931779168840759,0.518848077743792,0.651791300678398,2.13003327898286,25,"c(""FASTKD3"", ""FASTKD5"", ""PUS1"", ""TRMT10C"", ""CDK5RAP1"", ""TRIT1"", ""PNPT1"", ""MRPL12"", ""FASTKD1"", ""TBRG4"", ""RPUSD4"", ""ELAC2"", ""SARS2"", ""METTL4"", ""EARS2"", ""TFB1M"", ""TRMT5"", ""PDE12"")"
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",5.53065834389093e-05,0.00591871109326557,0.557332238758646,0.757721996238299,2.16119277963072,15,"c(""FASTKD3"", ""FASTKD5"", ""PUS1"", ""TRMT10C"", ""CDK5RAP1"", ""TRIT1"", ""PNPT1"", ""FASTKD1"", ""TBRG4"", ""RPUSD4"", ""ELAC2"")"
"GOBP_MITOTIC_CHROMOSOME_CONDENSATION",0.000140320899748671,0.00974483865488646,0.518848077743792,0.79182695757216,2.06833428423158,11,"c(""NCAPH2"", ""SMC4"", ""NUSAP1"", ""NCAPD2"", ""SMC2"", ""PLK1"", ""BAZ1B"", ""NCAPD3"", ""SMARCA5"")"
"GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING",2.14492387136802e-05,0.00341513732494889,0.575610261071129,0.5962506444596,2.16478851509723,41,"c(""TOPBP1"", ""RFWD3"", ""ORC1"", ""HUS1"", ""CDC6"", ""RPA2"", ""CDK2"", ""FANCD2"", ""RAD9B"", ""EME1"", ""FOXN3"", ""MDC1"", ""MSH2"", ""BRCA1"", ""RAD17"", ""PLK1"")"
"GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT",1.94710089756401e-05,0.00334614740699289,0.575610261071129,0.685879905865464,2.23120250662658,24,"c(""TOPBP1"", ""ORC1"", ""HUS1"", ""CDC6"", ""RAD50"", ""BARD1"", ""INTS3"", ""FOXN3"", ""RBBP8"", ""BRCA1"", ""RAD17"", ""PLK1"")"
"GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING",8.0810075239732e-05,0.00725664398807031,0.538434096309916,0.806805403002589,2.10745953996073,11,"c(""HUS1"", ""FANCD2"", ""RAD9B"", ""EME1"", ""MDC1"", ""MSH2"", ""RAD17"")"
"GOBP_MITOTIC_RECOMBINATION",3.08430465729791e-05,0.00402686816056815,0.557332238758646,0.687228882338694,2.15889053610895,22,"c(""RAD51D"", ""RAD50"", ""TERF2"", ""MSH2"", ""ERCC1"", ""ANKLE1"", ""XRCC3"", ""DMC1"", ""MSH3"", ""XRCC1"", ""BRCA2"", ""RAD51"", ""ERCC2"", ""RAD52"", ""MLH1"")"
"GOBP_MITOTIC_SPINDLE_ASSEMBLY",0.00021723669288369,0.0132861505999578,0.518848077743792,0.535470892083156,1.94835920238374,42,"c(""KIFC1"", ""TPX2"", ""PRC1"", ""KIF4A"", ""KIF15"", ""STAG2"", ""KIF23"", ""KPNB1"", ""RACGAP1"", ""CCDC61"", ""SMC3"", ""KIF11"", ""CLASP1"", ""NEK2"", ""BIRC5"", ""SPICE1"", ""KIF2A"", ""PLK1"")"
"GOBP_MONOAMINE_TRANSPORT",2.72040765758417e-06,0.00110992632429434,0.627256739718528,-0.647228777815622,-2.22272090795576,34,"c(""DRD2"", ""SYT13"", ""SLC6A3"", ""SYT9"", ""SYT15"", ""ADRA2B"", ""SYT11"", ""GABBR1"", ""SYT12"", ""DRD1"", ""SLC6A4"", ""SYT17"", ""SLC6A2"", ""KCNB1"", ""FGF20"", ""PARK7"", ""TOR1A"", ""SYT2"")"
"GOBP_MRNA_EXPORT_FROM_NUCLEUS",0.00011226628189896,0.00882981070164354,0.538434096309916,0.577970032620131,2.04969756347176,36,"c(""HNRNPA2B1"", ""SETD2"", ""THOC7"", ""ALKBH5"", ""NUP93"", ""ENY2"", ""MCM3AP"", ""UPF2"", ""CASC3"", ""THOC6"", ""YTHDC1"", ""SMG7"", ""NUP85"", ""NXF1"", ""DDX39B"", ""THOC3"", ""SMG6"", ""PABPN1"", ""THOC1"", ""RBM15B"", ""SMG5"")"
"GOBP_MULTICELLULAR_ORGANISMAL_SIGNALING",0.000546820805632413,0.0234845145997921,0.477270815362862,-0.560183776445794,-1.92378990996965,34,"c(""SLC9A1"", ""KCND3"", ""AVPR1A"", ""FKBP1B"", ""CACNG7"", ""RYR2"", ""CACNA1G"", ""ATP2A2"", ""TRPC1"", ""DRD1"", ""CAV1"", ""CACNA2D1"", ""HCN3"", ""CNTNAP1"")"
"GOBP_MULTIVESICULAR_BODY_ORGANIZATION",0.000486374300860273,0.0217469276439443,0.49849310876659,-0.645556821646914,-2.03535682278286,23,"c(""CHMP1B"", ""STAM2"", ""VPS28"", ""UBAP1"", ""CHMP2A"", ""IST1"", ""VPS37B"", ""CHMP3"", ""VPS4B"", ""CHMP1A"", ""CHMP7"", ""CHMP2B"", ""CHMP4B"", ""VTA1"")"
"GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY",0.000206447979931508,0.0129585808941624,0.518848077743792,-0.621073276281028,-2.04476425464162,27,"c(""CHMP1B"", ""LEPROTL1"", ""STAM2"", ""VPS28"", ""UBAP1"", ""CHMP2A"", ""SORT1"", ""VPS37B"", ""CHMP3"", ""VPS4B"", ""CHMP1A"", ""CHMP7"", ""CHMP2B"", ""CHMP4B"", ""VTA1"", ""TMEM50B"", ""VPS37A"")"
"GOBP_NCRNA_CATABOLIC_PROCESS",0.000594783976290243,0.0245201540640934,0.477270815362862,0.579664684739653,1.96248755474738,29,"c(""EXOSC10"", ""EXOSC6"", ""POP1"", ""EXOSC7"", ""SLFN14"", ""DIS3L2"", ""PNPT1"", ""EXOSC2"", ""RBM7"", ""ELAC2"", ""DIS3"", ""EXOSC3"", ""DIS3L"", ""EXOSC5"", ""DICER1"", ""EXOSC4"", ""ZCCHC7"", ""TRDMT1"", ""ZSWIM8"", ""XRN1"", ""EXOSC9"")"
"GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.000424963149666196,0.0196748896526307,0.49849310876659,-0.791759957115658,-1.9498671399555,10,"c(""ARG2"", ""LGALS9"", ""RUNX1"", ""NDFIP1"", ""TWSG1"", ""RC3H1"", ""SOCS5"")"
"GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",0.000382679796450149,0.0182345526366903,0.49849310876659,-0.854875729108158,-2.03273358993621,8,"c(""ARG2"", ""LGALS9"", ""RUNX1"", ""NDFIP1"", ""TWSG1"", ""RC3H1"", ""SOCS5"")"
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION",1.39621968899001e-05,0.00284822749655175,0.593325476396405,0.672801063526238,2.24483938161991,28,"c(""TOPBP1"", ""ORC1"", ""HUS1"", ""RAD21"", ""CDC6"", ""RAD50"", ""BARD1"", ""INTS3"", ""FOXN3"", ""RBBP8"", ""BRCA1"", ""RAD17"", ""PLK1"", ""PINX1"")"
"GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION",3.58303470500793e-05,0.00456833476415732,0.557332238758646,0.824713786140348,2.15423809740282,11,"c(""CDT1"", ""PDS5A"", ""CDC6"", ""CDAN1"", ""LIG3"", ""TTF1"", ""RAD17"", ""BRCA2"")"
"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC",0.000120198121748423,0.00891651521333755,0.538434096309916,0.580780874355833,2.08407754932165,39,"c(""RIF1"", ""DNMT1"", ""LMNB1"", ""PPM1D"", ""POLE3"", ""CDK2"", ""BAZ1A"", ""RB1"", ""SIRT6"", ""DNMT3A"", ""MORC2"", ""HAT1"", ""DOT1L"", ""CTR9"", ""KMT2D"", ""SMARCA5"", ""AXIN1"", ""EZH1"", ""CTBP1"", ""L3MBTL3"", ""PHF2"")"
"GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE",0.00152800314924007,0.0447300652835837,0.45505986738723,0.56909148460877,1.89880641641478,28,"c(""CDT1"", ""RAD21"", ""KNTC1"", ""BUB1"", ""NDC80"", ""NUF2"", ""SPC24"", ""BIRC5"", ""MAD2L1"", ""XRCC3"", ""TRIP13"", ""PLK1"", ""ZW10"", ""MAD2L1BP"", ""SPC25"", ""MAD1L1"")"
"GOBP_NEGATIVE_REGULATION_OF_P38MAPK_CASCADE",0.000761714924778266,0.0292498531114854,0.477270815362862,-0.955177566102674,-1.65378950009889,3,"c(""DUSP1"", ""DUSP10"")"
"GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION",6.7532464750977e-05,0.00657987955066236,0.538434096309916,-0.642426333077825,-2.11506508536946,27,"c(""DRD2"", ""PLK2"", ""SLC6A1"", ""CELF4"", ""NLGN4X"", ""SYT11"", ""PRRT1"", ""GABBR1"", ""DRD1"", ""PTGS2"", ""ARF1"", ""SLC6A4"", ""SORCS3"", ""KCNB1"")"
"GOBP_NEUROMUSCULAR_PROCESS",8.16670262160622e-05,0.00725664398807031,0.538434096309916,-0.564918165988405,-2.04592539421186,45,"c(""CLN8"", ""DRD2"", ""SLC6A3"", ""USH1G"", ""CDH23"", ""ASCL1"", ""POU4F2"", ""HMX3"", ""GCH1"", ""MYO7A"", ""GBX1"", ""TNNC1"", ""DCTN1"", ""DRD1"", ""USH1C"", ""NEUROG1"", ""CNTNAP1"", ""JPH3"", ""CSMD1"", ""RPS6KB1"", ""TNNI1"")"
"GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE",0.000944877304610789,0.0322940264109907,0.477270815362862,-0.673920834004323,-1.98799410146961,18,"c(""CLN8"", ""USH1G"", ""CDH23"", ""POU4F2"", ""HMX3"", ""MYO7A"", ""USH1C"", ""NEUROG1"", ""CNTNAP1"", ""JPH3"")"
